Day,C,I,G,NX,American_GDP,GDP
2021/5/13,924.2971054,35195702.42,11245.91529,630.3618364,303000000000.0,471616463171.0033
2021/5/14,923.1970667000002,8426351.11,11140.26855,620.3330857000001,300000000000.0,471849470082.1151
2021/5/15,938.0124619,25176676.62,10919.41115,581.617795,300000000000.0,470097158421.3286
2021/5/16,941.2503109999999,54050879.09,10746.837870000001,629.535852,302000000000.0,470407734288.7563
2021/5/17,933.7843019,22838463.01,10504.06491,628.9426950000001,300000000000.0,471154620792.52936
2021/5/18,932.9144782,46722429.65,10428.88892,566.6551442000001,301000000000.0,467084317775.4816
2021/5/19,957.8588535,24590841.72,10207.3925,565.3852055,300000000000.0,470667260936.04193
2021/5/20,952.3012112,-13612151.74,10001.58103,696.0743355000001,300000000000.0,478126562431.2911
2021/5/21,960.0937101,21128579.46,9828.938823,698.1797738,300000000000.0,475603644492.9818
2021/5/22,954.0303726,-7992353.278,9626.636297,686.0433256,301000000000.0,477529104020.8528
2021/5/23,936.3301007000001,64774613.66,9433.335345,695.0002488,300000000000.0,468783855352.69775
2021/5/24,923.1747773,69541408.79,9288.729161,696.936843,301000000000.0,467524939947.78723
2021/5/25,907.7718322999999,49836407.33,9193.124229000001,688.8891605,302000000000.0,467964089897.13855
2021/5/26,917.7506073999999,66386267.97,9199.136423,685.9593717,302000000000.0,467323265943.56665
2021/5/27,924.4696470000001,70677740.94,9125.685736,680.3718577999999,301000000000.0,466758925945.43506
2021/5/28,920.8097472000001,73235391.23,9228.401817,675.8337697000001,301000000000.0,466124713273.00867
2021/5/29,930.5857479,87414965.9,8852.188011,676.9006873,300000000000.0,464856543606.4376
2021/5/30,918.3063389,87963671.91,9330.778493000002,670.7492798999999,300000000000.0,463940339711.86127
2021/5/31,921.2826582999999,70456810.23,9237.221891,668.942433,300000000000.0,465645879214.20056
2021/6/1,932.7064733999999,95658935.55,12517.30481,674.7459605,300000000000.0,468382813462.21436
2021/6/2,937.2657427999999,112778856.7,11239.4167,672.0535545,299000000000.0,465186885006.5315
2021/6/3,930.9431398,98265688.37,11522.32962,368.8429545,299000000000.0,455176386971.78314
2021/6/4,914.4784824,89163919.45,13058.775459999999,367.8909416,299000000000.0,456119984345.1263
2021/6/5,912.8821163999999,69821115.11,13065.06369,363.7577526,302000000000.0,459187381277.6283
2021/6/6,905.0020045,84831957.04,12904.6407,358.77599689999994,302000000000.0,456700986303.63336
2021/6/7,905.4998572000001,62188134.91,12500.12291,358.79250110000004,301000000000.0,457812573193.06445
2021/6/8,903.9730333999998,68004346.39,12982.941509999999,351.9651756,301000000000.0,457435022387.14795
2021/6/9,908.2733537999999,83780672.31,12496.72297,349.0645329,301000000000.0,455760691311.68066
2021/6/10,914.1626771,106575341.2,12871.60384,348.1761915,300000000000.0,454114242955.7862
2021/6/11,913.2197343,91547367.74,11341.23188,343.6532191,301000000000.0,454027158492.9624
2021/6/12,917.8499367999999,88696237.01,11560.89722,339.5403958,301000000000.0,454831584695.8961
2021/6/13,917.5379954,92078893.74,11411.3472,332.35274350000003,302000000000.0,454599172063.00757
2021/6/14,904.7861819,111128851.4,11779.30038,332.3194895,303000000000.0,452590297719.97015
2021/6/15,915.3584509,109962306.0,11585.66316,329.1317737,303000000000.0,453380548417.2628
2021/6/16,909.6208617000001,130867082.9,11789.791290000001,327.92874839999996,303000000000.0,451115664845.1584
2021/6/17,922.5142873,156941753.3,11657.56141,323.8936192,301000000000.0,448622187094.3031
2021/6/18,935.5563601,135090974.1,11286.01229,317.3391213,301000000000.0,451205454910.31824
2021/6/19,928.1217716,165291588.6,12712.466390000001,313.3942473,300000000000.0,448680522084.0852
2021/6/20,932.1302655,161628563.9,11944.44106,312.40159389999997,301000000000.0,449030153398.4176
2021/6/21,938.9585387,164725969.5,15110.4893,311.8292972,302000000000.0,453506445319.8069
2021/6/22,943.0837682,187411726.5,14995.559490000001,314.6414136,301000000000.0,451280011836.326
2021/6/23,945.5638924000001,208302168.8,14724.25229,108.65277859999999,300000000000.0,441278946395.8192
2021/6/24,948.3511818,211487713.6,15931.343209999999,307.80772939999997,300000000000.0,449875704095.9287
2021/6/25,937.7806429999999,247907708.1,16232.99588,540.7370863,300000000000.0,454370160018.6315
2021/6/26,927.8117289999999,318532665.5,16316.35256,580.0086339,301000000000.0,449053768366.58014
2021/6/27,929.1977982000001,384453518.7,14883.43229,571.7752054,301000000000.0,441277748359.76776
2021/6/28,922.6858678,399960302.6,15392.39051,573.2596919,301000000000.0,439871432604.0658
2021/6/29,909.8400762,394438934.6,15511.013180000002,573.6219982999999,301000000000.0,439281630471.2407
2021/6/30,925.4653992999998,452890226.0,15026.3087,573.1703185,303000000000.0,435985832047.7999
2021/7/1,927.1885610999999,496864528.9,15016.816830000002,581.8806807999999,301000000000.0,431392232818.5048
2021/7/2,926.1143132000001,534668191.0,14997.450169999998,577.2948656000001,305000000000.0,429809566622.05884
2021/7/3,943.597953,454540720.5,15488.8609,571.9552052,309000000000.0,441279406853.1449
2021/7/4,913.6366493999999,458877675.3,15016.470459999999,578.1055757,318000000000.0,442508475966.1301
2021/7/5,911.6794389,473397818.3,15116.1679,566.7992658,321000000000.0,442309772163.0578
2021/7/6,880.8716770999999,561913472.7,16442.38295,532.6234327999999,320000000000.0,431019738969.978
2021/7/7,881.7177616,731714818.1,15431.167640000001,567.5613477999999,321000000000.0,416340913193.3384
2021/7/8,917.1840981,661426114.2,15681.90348,573.1548794,321000000000.0,426633208740.35425
2021/7/9,898.7186447999999,671986299.0,8673.118539000001,575.0029268999999,320000000000.0,415490448823.0261
2021/7/10,902.5520936,616985318.9,8683.134269,571.3573097999999,321000000000.0,421270576323.0863
2021/7/11,916.7229629000001,454817454.3,8486.269970000001,530.4321033,323000000000.0,436726373474.09326
2021/7/12,919.1093592,327321004.6,8648.172281000001,530.5118478999999,321000000000.0,447651796472.0923
2021/7/13,924.4143472000001,342439705.9,8603.748290000001,523.3542198,321000000000.0,446479223338.7261
2021/7/14,924.4809377999999,474105791.4,8846.886207,525.5509188999999,321000000000.0,434881191259.985
2021/7/15,918.6806649,371235392.2,8814.664015,526.2618031000001,320000000000.0,443119389938.6129
2021/7/16,929.8637640000001,362040323.3,10413.12487,525.9032169,320000000000.0,446829521082.1989
2021/7/17,946.1280479000001,295265343.5,10489.06442,525.9961003999999,320000000000.0,454552733097.0131
2021/7/18,934.1281517000001,161907752.0,10557.68944,522.3720384,321000000000.0,465990475396.11285
2021/7/19,930.1618737,86131170.61,10628.240259999999,529.9252235,321000000000.0,472845885198.4723
2021/7/20,938.0100367,73796622.13,10711.57458,523.7666554,322000000000.0,475129149788.37756
2021/7/21,928.1927242,75654433.63,10748.622640000001,529.7348865,324000000000.0,475344707594.3292
2021/7/22,907.4444653999999,129925580.1,10820.59379,529.1363853999999,321000000000.0,466866137305.3009
2021/7/23,906.311375,97026368.75,10893.19352,523.4882704,320000000000.0,469085847902.72296
2021/7/24,850.3213572999999,85302806.32,10984.80425,529.5497172,320000000000.0,465075653747.4555
2021/7/25,868.1582345,58239826.82,11012.512990000001,524.5107821,320000000000.0,469101908537.32886
2021/7/26,855.424647,45998578.95,11045.034940000001,527.146554,319000000000.0,468582707836.71436
2021/7/27,863.3802304999999,46062252.77,11117.72494,524.0866913,318000000000.0,468779103790.76575
2021/7/28,862.2120468,55327130.15,11204.861920000001,530.1750724,318000000000.0,468145196657.5277
2021/7/29,874.9103436,41786462.94,11222.15936,522.3749743,319000000000.0,470871225713.541
2021/7/30,870.6338262,45843249.25,11642.28282,528.776195,318000000000.0,470263059787.47974
2021/7/31,878.5739102,101635548.6,11663.62027,524.1555052,318000000000.0,465816895883.82776
2021/8/1,897.1012766000001,22420156.55,8617.777621,529.600971,318000000000.0,471549273918.8995
2021/8/2,872.2126364,25412633.68,8619.392143000001,523.2134894999999,318000000000.0,468646557747.1986
2021/8/3,851.8546256000001,16843668.77,8526.430796999999,525.5200505,319000000000.0,467976306157.21655
2021/8/4,854.1132876,15012593.26,8702.059336,523.1293633,318000000000.0,467936311026.2871
2021/8/5,853.4896731,35023660.63,8713.494120000001,522.6714882,319000000000.0,466590685825.7009
2021/8/6,866.5981607000001,17734045.97,8604.891189,525.916004,321000000000.0,470492303523.3326
2021/8/7,870.1493524,-1097826.178,8685.317094,523.3874195000001,319000000000.0,471472489544.30994
2021/8/8,879.5703229000001,15986382.13,8505.523143,523.4554602,319000000000.0,470628142932.96173
2021/8/9,891.0191306,-7761256.646000001,8742.276532,526.0530362,319000000000.0,474251887745.01276
2021/8/10,884.3720749,25015542.37,8932.971625,527.2555811999999,319000000000.0,470893298515.4414
2021/8/11,884.9260731,15876528.5,8784.180588,524.6048903,318000000000.0,470975996477.8834
2021/8/12,896.2087147,37954944.35,8853.754026,522.125646,319000000000.0,470583004419.9038
2021/8/13,894.6870849999999,64617053.81,8776.116935,523.8299878,322000000000.0,469596355353.2212
2021/8/14,883.9635706,84544594.6,9148.867836,523.9638423,319000000000.0,465571236312.15576
2021/8/15,892.1267152,82032148.82,8974.804397,523.9722975999999,320000000000.0,466925848945.73584
2021/8/16,876.0487862,63089467.65,9014.975255,529.7614645,322000000000.0,468424049473.7019
2021/8/17,875.0581651000001,89046847.98,9100.443884,526.6319894,320000000000.0,464881712816.31
2021/8/18,881.7418157999999,78569997.01,8579.216706000001,523.255861,320000000000.0,465764943104.44586
2021/8/19,883.6574044,81591807.57,8885.545542,523.6425482,319000000000.0,465500135166.8473
2021/8/20,875.935784,92984034.64,8771.979362,522.6422884,319000000000.0,463555717497.9547
2021/8/21,838.1315688999999,83124819.35,10541.71446,523.7071996999999,319000000000.0,462847729200.8645
2021/8/22,848.296432,75280535.39,11256.1799,527.5990393000001,318000000000.0,464955095254.043
2021/8/23,837.7504132,73365098.69,10928.16752,519.9529502,319000000000.0,463998272457.61035
2021/8/24,840.4394265000001,70736101.69,11178.53191,527.8211797,321000000000.0,466138103638.9093
2021/8/25,838.4249597999999,74631750.4,11273.70206,528.3305669,318000000000.0,464108526353.7384
2021/8/26,859.6287835,49834433.98,10526.37023,521.7650651,318000000000.0,467320729112.54846
2021/8/27,869.0286925,80461316.04,10598.5899,521.1368974999999,319000000000.0,466040077026.2913
2021/8/28,862.9413097999999,69554811.4,11271.41255,520.5723774,318000000000.0,466648898043.20654
2021/8/29,862.8730178999999,60495424.64,11222.22655,532.2744432,318000000000.0,467835576226.3168
2021/8/30,864.8364178999999,64654671.54,11162.242040000001,523.5089061000001,320000000000.0,468331904406.8401
2021/8/31,857.1171403999999,64000380.74,10586.92852,525.9208899,318000000000.0,466011634423.93225
2021/9/1,834.0104788,63560145.88,11850.969070000001,523.2262228999999,317000000000.0,464620214228.9516
2021/9/2,835.1158954,70196867.96,11785.96283,524.1882916000001,317000000000.0,464085418843.06213
2021/9/3,827.2049875,52289850.4,11779.02344,519.7638036000001,319000000000.0,465851954928.854
2021/9/4,828.2618342999999,78348432.76,11923.97407,525.2726077,316000000000.0,462343802906.4158
2021/9/5,822.0804532000001,65368819.9,11738.58322,527.3537824,316000000000.0,462792577473.4204
2021/9/6,831.4450287000001,68300450.32,11834.62686,524.7096263999999,316000000000.0,463441829637.11414
2021/9/7,813.5240362000001,89264918.78,11869.314129999999,522.6700539,316000000000.0,459774330706.66077
2021/9/8,815.1497092999999,89659563.52,12004.15158,524.7829548000001,315000000000.0,459588912918.6753
2021/9/9,802.861825,80154685.4,11705.13044,525.1396612,313000000000.0,457869934630.66254
2021/9/10,772.9291411,76809954.44,11861.29729,523.3490563999999,312000000000.0,454862828502.55365
2021/9/11,740.6072722,90905910.42,11744.491890000001,525.4965687,309000000000.0,448803663715.6615
2021/9/12,740.2458469,83877428.34,11944.67804,523.1811628,307000000000.0,448477723453.78467
2021/9/13,763.5528761,103314024.2,11874.43107,526.0967666,306000000000.0,448450596349.19196
2021/9/14,778.2180905,94252563.38,11856.25568,522.1142649,305000000000.0,449986457494.26355
2021/9/15,812.8500757,74661901.76,11980.56236,522.9557717,304000000000.0,454741172209.80096
2021/9/16,809.5522022000001,91351842.75,11827.54696,521.3194659,303000000000.0,452138428707.06305
2021/9/17,798.0954722,97725654.64,11889.35265,523.3348766,302000000000.0,450062059337.1556
2021/9/18,791.2415093999999,83516351.0,11882.06843,524.3807611999999,302000000000.0,450721599048.3341
2021/9/19,792.4781101,110576395.7,11853.65492,525.5902677,302000000000.0,448394768695.7117
2021/9/20,781.1391993,108458103.2,11903.66728,525.4675013,302000000000.0,447545842327.90137
2021/9/21,774.4699731000001,110018636.6,11887.19716,522.8202258,302000000000.0,446645910666.9462
2021/9/22,772.9836786000001,111821947.8,11799.31448,523.4049801,302000000000.0,446260580685.0167
2021/9/23,791.8827146000001,134009433.5,11874.47049,523.4335909,301000000000.0,445617981025.4597
2021/9/24,809.5944606,175525377.3,11909.3385,524.4748862,302000000000.0,444168301393.5205
2021/9/25,791.2098503999999,162868724.0,11875.52098,523.0609272,304000000000.0,444527063673.04913
2021/9/26,758.6489272000001,171144345.5,13597.792959999999,525.5117776000001,302000000000.0,441602377249.4551
2021/9/27,773.5669912000001,158011557.7,13567.827169999999,519.812763,302000000000.0,443992504527.59283
2021/9/28,773.4825718,149128070.7,13775.52878,524.0025313,301000000000.0,444643034678.66095
2021/9/29,736.1354792999999,162639980.8,13625.68495,521.1176306,301000000000.0,439539421164.86035
2021/9/30,733.4733165,165458325.2,13587.267230000001,522.04924,302000000000.0,439553032081.18054
2021/10/1,694.6965554,152460201.1,13867.95251,523.6442835,302000000000.0,437370020762.5537
2021/10/2,764.6531095,160891379.1,13729.024819999999,520.7483106000001,303000000000.0,443623752406.97266
2021/10/3,776.4770787,131506087.7,14167.082919999999,519.7198344,305000000000.0,448963453236.5705
2021/10/4,683.1516919,154426371.1,13974.89265,521.7364223999999,307000000000.0,438809239945.1841
2021/10/5,690.8387417,162178010.7,14200.43105,522.2615068,306000000000.0,438584966192.9243
2021/10/6,675.7348228999999,140003158.5,13900.9391,523.1372888999999,307000000000.0,439371377424.8666
2021/10/7,719.6201407000001,123137369.6,14049.541780000001,522.2176408,308000000000.0,445806148666.7704
2021/10/8,729.8349089,115882976.5,13842.21829,523.8857247999999,306000000000.0,446204375871.37286
2021/10/9,706.1953855,131918345.9,13977.833380000002,522.0527242,306000000000.0,442554903363.214
2021/10/10,716.5816149,137067197.8,14150.89066,525.3213928,306000000000.0,443403739040.5413
2021/10/11,718.7774796,155873854.8,14034.4828,524.3451613,306000000000.0,441739908524.1605
2021/10/12,770.9358486000001,82368690.37,14189.129069999999,524.8907243,306000000000.0,453641522360.74774
2021/10/13,758.1516775,115202789.9,14344.586519999999,524.5230966,307000000000.0,450124741812.8561
2021/10/14,754.7024518,138104017.7,14584.924180000002,521.2148676,307000000000.0,447863539436.36523
2021/10/15,747.2369482999999,112230396.0,14296.568130000001,524.4591467,306000000000.0,448749558270.59033
2021/10/16,744.1679847999999,96089945.58,14287.6999,524.7435673,306000000000.0,449920005679.9584
2021/10/17,718.0939704,130116062.4,14660.46218,522.0440070000001,306000000000.0,444638508319.0172
2021/10/18,666.9129439,122965911.7,18013.45954,521.6943093,306000000000.0,444135236111.1814
2021/10/19,689.5992802000001,100134781.5,17887.42594,524.6923494,306000000000.0,448363331791.87854
2021/10/20,678.5842812999999,72626935.48,17753.085919999998,523.4641631,306000000000.0,449602921387.6093
2021/10/21,622.2512437999999,104268839.2,17919.276569999998,520.3154922,306000000000.0,441369721333.65234
2021/10/22,620.8275252000001,126951040.6,18404.88279,521.6036927,306000000000.0,439768745658.507
2021/10/23,549.9358637999999,90347594.23,18416.08405,521.4084224,306000000000.0,436262592411.04456
2021/10/24,578.3643955,144927353.2,18664.233959999998,521.5176184,306000000000.0,434331365182.2948
2021/10/25,580.6676077999999,119985328.9,18725.904309999998,520.2727576999999,307000000000.0,437379448182.1551
2021/10/26,576.497259,122524288.7,18717.60653,519.6870081000001,306000000000.0,436180021088.96075
2021/10/27,631.4693397000001,126692105.4,19092.49008,518.7069077,307000000000.0,442027363516.706
2021/10/28,599.0651803,95372326.86,18776.371890000002,523.6800374,307000000000.0,441570508954.88293
2021/10/29,614.7346657,85828816.77,19217.867580000002,520.608717,307000000000.0,444336453542.47034
2021/10/30,635.4939061000001,45501247.35,19332.8876,520.7894629,307000000000.0,450138275448.5691
2021/10/31,612.7170387,110244095.4,19713.2129,521.2174473,307000000000.0,442507069036.46027
2021/11/1,555.0552955,88386330.11,19506.75237,114.4204507,306000000000.0,423351462441.947
2021/11/2,526.1364905,79457696.22,19202.9452,312.74267549999996,307000000000.0,428786177741.32983
2021/11/3,519.4256376000001,67958209.29,19507.019630000003,122.03161999999999,308000000000.0,423120255231.6926
2021/11/4,470.62228880000004,47089063.44,19638.78372,114.5556041,307000000000.0,419650511524.5969
2021/11/5,474.6338318,56430841.47,19818.149269999998,108.24803909999999,307000000000.0,419162226687.97784
2021/11/6,471.3356852,56857042.2,19763.471980000002,115.39012790000001,307000000000.0,419003585270.49
2021/11/7,546.9901626,48824825.24,19790.59119,108.25392509999999,307000000000.0,426799909366.16125
2021/11/8,562.8819861000001,52364588.99,19637.68267,111.2686815,307000000000.0,427947595310.8117
2021/11/9,518.4861242,54487874.4,19536.40567,111.5102679,307000000000.0,423367499288.26624
2021/11/10,548.7322651000001,62143011.59,19668.19668,104.2259269,306000000000.0,424937057763.27985
2021/11/11,508.0156096,93872922.34,18168.360569999997,111.5371246,307000000000.0,417232590821.1844
2021/11/12,513.5862791000001,77327730.65,18310.005080000003,100.3838748,309000000000.0,420098763213.84827
2021/11/13,517.8612207,92047582.74,18085.724019999998,121.680209,306000000000.0,418087698892.24023
2021/11/14,434.4869972,71197287.07,18347.81361,112.5023117,306000000000.0,411903834253.37415
2021/11/15,445.0103626,71147727.36,18341.50072,103.59702170000001,306000000000.0,412591800663.6687
2021/11/16,516.4258102,60243905.33,19996.0394,108.86428629999999,306000000000.0,422534043655.43097
2021/11/17,537.4437847,56133355.95,18037.66044,123.3549173,306000000000.0,423244944010.67896
2021/11/18,549.8614257,64696325.16,18196.4844,112.38119840000002,306000000000.0,423444915493.1416
2021/11/19,626.6831496,71802372.54,18459.98748,119.69924180000001,305000000000.0,430236678957.3097
2021/11/20,678.5493151000001,64950384.37,18267.14926,102.6188811,305000000000.0,435020692768.48303
2021/11/21,635.7246311000001,77525562.7,18124.13016,105.1519142,304000000000.0,429142996814.8622
2021/11/22,662.3914919,80363498.11,18029.56337,109.7469271,304000000000.0,431517116979.3873
2021/11/23,718.0562201,90210205.04,18227.34031,107.0180445,304000000000.0,436115350971.82733
2021/11/24,676.6136918,89278191.13,18078.50588,108.55206609999999,305000000000.0,432626717456.45264
2021/11/25,631.3769831000001,93555848.72,19834.58512,105.8121354,305000000000.0,429763880761.6367
2021/11/26,668.0267251,94354777.07,19312.19628,120.39339340000001,305000000000.0,433165195537.1767
2021/11/27,678.241695,84884392.76,19354.87332,108.07949369999999,307000000000.0,435682327731.5101
2021/11/28,679.9463332,114813362.2,19372.1375,110.0228616,305000000000.0,432146642285.0332
